,a,e
11309,0.067,0.089
11310,0.066,0.089
11311,0.066,0.09
11312,0.066,0.09
11313,0.065,0.09
11314,0.065,0.09
11315,0.065,0.091
11316,0.065,0.091
11317,0.065,0.091
11318,0.065,0.091
11319,0.065,0.091
11320,0.065,0.091
11321,0.065,0.091
11322,0.065,0.092
11323,0.065,0.092
11324,0.065,0.092
11325,0.066,0.092
11326,0.066,0.092
11327,0.066,0.092
11328,0.066,0.092
11329,0.066,0.092
11330,0.067,0.092
11331,0.066,0.092
11332,0.066,0.092
11333,0.066,0.092
11334,0.066,0.092
11335,0.066,0.092
11336,0.066,0.092
11337,0.066,0.092
11338,0.066,0.092
11339,0.066,0.092
11340,0.066,0.092
11341,0.066,0.092
11342,0.067,0.092
11343,0.067,0.092
11344,0.067,0.092
11345,0.067,0.092
11346,0.067,0.092
11347,0.067,0.092
11348,0.067,0.092
11349,0.067,0.091
11350,0.067,0.091
11351,0.067,0.091
11352,0.067,0.091
11353,0.067,0.091
11354,0.067,0.091
11355,0.067,0.091
11356,0.067,0.09
11357,0.067,0.09
11358,0.067,0.09
11359,0.067,0.09
11360,0.067,0.09
11361,0.067,0.09
11362,0.067,0.09
11363,0.067,0.09
11364,0.067,0.09
11365,0.067,0.09
11366,0.067,0.09
11367,0.067,0.091
11368,0.067,0.091
11369,0.067,0.091
11370,0.067,0.092
11371,0.066,0.092
11372,0.066,0.092
11373,0.066,0.092
11374,0.066,0.092
11375,0.066,0.093
11376,0.066,0.093
11377,0.067,0.093
11378,0.066,0.093
11379,0.066,0.093
11380,0.066,0.093
11381,0.066,0.093
11382,0.066,0.093
11383,0.066,0.092
11384,0.065,0.092
11385,0.065,0.092
11386,0.065,0.093
11387,0.065,0.093
11388,0.065,0.093
11389,0.065,0.093
11390,0.065,0.092
11391,0.065,0.093
11392,0.065,0.093
11393,0.065,0.093
11394,0.065,0.093
11395,0.066,0.093
11396,0.066,0.093
11397,0.066,0.093
11398,0.066,0.093
11399,0.066,0.093
11400,0.066,0.093
11401,0.065,0.093
11402,0.065,0.093
11403,0.065,0.093
11404,0.065,0.093
11405,0.065,0.092
11406,0.065,0.091
11407,0.066,0.091
11408,0.066,0.091
11409,0.066,0.092
11410,0.066,0.091
11411,0.065,0.091
11412,0.065,0.092
11413,0.065,0.092
11414,0.065,0.092
11415,0.065,0.093
11416,0.065,0.093
11417,0.065,0.093
11418,0.065,0.093
11419,0.065,0.093
11420,0.065,0.093
11421,0.065,0.093
11422,0.065,0.092
11423,0.065,0.092
11424,0.065,0.092
11425,0.065,0.092
11426,0.064,0.092
11427,0.064,0.092
11428,0.065,0.092
11429,0.065,0.092
11430,0.065,0.092
11431,0.064,0.092
11432,0.064,0.092
11433,0.064,0.092
11434,0.064,0.092
11435,0.064,0.092
11436,0.064,0.092
11437,0.064,0.092
11438,0.064,0.092
11439,0.064,0.093
11440,0.064,0.093
11441,0.064,0.093
11442,0.064,0.093
11443,0.064,0.094
11444,0.064,0.095
11445,0.064,0.094
11446,0.064,0.094
11447,0.064,0.094
11448,0.063,0.094
11449,0.063,0.095
11450,0.063,0.095
11451,0.062,0.095
11452,0.062,0.095
11453,0.063,0.094
11454,0.063,0.094
11455,0.063,0.094
11456,0.063,0.094
11457,0.063,0.094
11458,0.063,0.094
11459,0.063,0.094
11460,0.063,0.093
11461,0.063,0.093
11462,0.063,0.093
11463,0.063,0.093
11464,0.064,0.093
11465,0.064,0.093
11466,0.064,0.092
11467,0.064,0.092
11468,0.064,0.092
11469,0.064,0.092
11470,0.064,0.092
11471,0.064,0.091
11472,0.064,0.091
11473,0.064,0.091
11474,0.064,0.091
11475,0.064,0.091
11476,0.064,0.091
11477,0.064,0.091
11478,0.064,0.091
11479,0.064,0.091
11480,0.064,0.091
11481,0.064,0.091
11482,0.064,0.091
11483,0.064,0.091
11484,0.065,0.091
11485,0.065,0.09
11486,0.065,0.09
11487,0.066,0.09
11488,0.066,0.09
11489,0.066,0.09
11490,0.067,0.09
11491,0.067,0.09
11492,0.067,0.091
11493,0.067,0.091
11494,0.067,0.091
11495,0.067,0.09
11496,0.067,0.09
11497,0.067,0.09
11498,0.068,0.09
11499,0.068,0.09
11500,0.068,0.089
11501,0.068,0.089
11502,0.068,0.088
11503,0.068,0.088
11504,0.068,0.089
11505,0.067,0.089
11506,0.067,0.089
11507,0.067,0.089
11508,0.066,0.089
11509,0.066,0.089
11510,0.066,0.089
11511,0.066,0.089
11512,0.066,0.089
11513,0.066,0.089
11514,0.067,0.089
11515,0.067,0.089
11516,0.067,0.089
11517,0.067,0.089
11518,0.067,0.09
11519,0.067,0.09
11520,0.066,0.09
11521,0.066,0.09
11522,0.066,0.09
11523,0.066,0.09
11524,0.065,0.09
11525,0.065,0.091
11526,0.065,0.091
11527,0.065,0.091
11528,0.065,0.091
11529,0.065,0.091
11530,0.065,0.091
11531,0.065,0.091
11532,0.064,0.091
11533,0.064,0.091
11534,0.064,0.091
11535,0.064,0.091
11536,0.064,0.09
11537,0.064,0.09
11538,0.064,0.09
11539,0.064,0.09
11540,0.064,0.09
11541,0.064,0.09
11542,0.064,0.09
11543,0.064,0.09
11544,0.065,0.09
11545,0.065,0.09
11546,0.065,0.09
11547,0.065,0.09
11548,0.065,0.09
11549,0.065,0.09
11550,0.065,0.09
11551,0.065,0.09
11552,0.065,0.09
11553,0.065,0.089
11554,0.066,0.089
11555,0.066,0.089
11556,0.066,0.089
11557,0.066,0.09
11558,0.066,0.09
11559,0.066,0.09
11560,0.066,0.09
11561,0.065,0.09
11562,0.065,0.09
11563,0.065,0.09
11564,0.065,0.09
11565,0.065,0.09
11566,0.066,0.09
11567,0.066,0.09
11568,0.066,0.09
11569,0.066,0.089
11570,0.066,0.09
11571,0.066,0.09
11572,0.066,0.091
11573,0.066,0.091
11574,0.066,0.091
11575,0.066,0.092
11576,0.066,0.092
11577,0.066,0.093
11578,0.066,0.093
11579,0.065,0.093
11580,0.065,0.093
11581,0.065,0.093
11582,0.064,0.093
11583,0.064,0.093
11584,0.064,0.093
11585,0.064,0.092
11586,0.064,0.092
11587,0.064,0.092
11588,0.064,0.091
11589,0.064,0.091
11590,0.064,0.09
11591,0.064,0.09
11592,0.064,0.09
11593,0.064,0.091
11594,0.064,0.091
11595,0.064,0.091
11596,0.064,0.091
11597,0.064,0.091
11598,0.064,0.092
11599,0.064,0.092
11600,0.064,0.092
11601,0.064,0.092
11602,0.065,0.092
11603,0.065,0.092
11604,0.064,0.092
11605,0.064,0.092
11606,0.064,0.092
11607,0.064,0.092
11608,0.064,0.092
11609,0.064,0.092
11610,0.064,0.092
11611,0.063,0.093
11612,0.063,0.093
11613,0.063,0.092
11614,0.064,0.092
11615,0.064,0.092
11616,0.064,0.092
11617,0.064,0.091
11618,0.064,0.091
11619,0.064,0.092
11620,0.064,0.092
11621,0.065,0.091
11622,0.065,0.091
11623,0.065,0.091
11624,0.065,0.092
11625,0.066,0.092
11626,0.066,0.092
11627,0.065,0.093
11628,0.065,0.093
11629,0.065,0.093
11630,0.065,0.093
11631,0.065,0.093
11632,0.065,0.093
11633,0.065,0.093
11634,0.065,0.094
11635,0.065,0.093
11636,0.066,0.092
11637,0.066,0.092
11638,0.066,0.092
11639,0.067,0.092
11640,0.067,0.092
11641,0.067,0.092
11642,0.067,0.092
11643,0.067,0.092
11644,0.067,0.092
11645,0.067,0.092
11646,0.067,0.092
11647,0.067,0.092
11648,0.067,0.092
11649,0.067,0.092
11650,0.067,0.092
11651,0.067,0.092
11652,0.067,0.091
11653,0.067,0.091
11654,0.067,0.091
11655,0.067,0.091
11656,0.067,0.091
11657,0.067,0.091
11658,0.067,0.091
11659,0.068,0.09
11660,0.068,0.09
11661,0.069,0.09
11662,0.069,0.09
11663,0.069,0.09
11664,0.069,0.091
11665,0.069,0.091
11666,0.069,0.091
11667,0.069,0.091
11668,0.069,0.091
11669,0.069,0.091
11670,0.069,0.091
11671,0.069,0.091
11672,0.069,0.091
11673,0.07,0.09
11674,0.07,0.09
11675,0.07,0.09
11676,0.07,0.09
11677,0.07,0.089
11678,0.07,0.089
11679,0.07,0.089
11680,0.07,0.089
11681,0.069,0.089
11682,0.069,0.089
11683,0.07,0.089
11684,0.07,0.089
11685,0.07,0.089
11686,0.07,0.089
11687,0.07,0.089
11688,0.07,0.089
11689,0.07,0.089
11690,0.07,0.089
11691,0.07,0.089
11692,0.07,0.089
11693,0.07,0.089
11694,0.069,0.089
11695,0.07,0.089
11696,0.07,0.089
11697,0.07,0.088
11698,0.07,0.088
11699,0.071,0.088
11700,0.071,0.088
11701,0.071,0.088
11702,0.071,0.087
11703,0.071,0.087
11704,0.071,0.087
11705,0.071,0.087
11706,0.071,0.087
11707,0.071,0.087
11708,0.071,0.087
11709,0.071,0.087
11710,0.072,0.087
11711,0.072,0.087
11712,0.072,0.086
11713,0.072,0.086
11714,0.072,0.086
11715,0.072,0.086
11716,0.072,0.086
11717,0.072,0.086
11718,0.072,0.086
11719,0.072,0.086
11720,0.072,0.086
11721,0.072,0.086
11722,0.071,0.086
11723,0.071,0.086
11724,0.071,0.086
11725,0.071,0.086
11726,0.071,0.086
11727,0.071,0.086
11728,0.071,0.086
11729,0.071,0.086
11730,0.071,0.087
11731,0.071,0.087
11732,0.071,0.087
11733,0.071,0.087
11734,0.071,0.087
11735,0.07,0.088
11736,0.07,0.088
11737,0.07,0.088
11738,0.07,0.088
11739,0.07,0.088
11740,0.07,0.088
11741,0.07,0.089
11742,0.07,0.088
11743,0.07,0.088
11744,0.07,0.088
11745,0.07,0.088
11746,0.07,0.088
11747,0.07,0.088
11748,0.07,0.088
11749,0.07,0.088
11750,0.07,0.088
11751,0.07,0.088
11752,0.07,0.088
11753,0.07,0.088
11754,0.07,0.088
11755,0.07,0.089
11756,0.07,0.089
11757,0.07,0.089
11758,0.07,0.089
11759,0.07,0.089
11760,0.07,0.089
11761,0.07,0.089
11762,0.07,0.088
11763,0.07,0.089
11764,0.07,0.089
11765,0.07,0.089
11766,0.069,0.09
11767,0.069,0.09
11768,0.069,0.09
11769,0.069,0.09
11770,0.069,0.09
11771,0.069,0.09
11772,0.069,0.089
11773,0.069,0.089
11774,0.069,0.089
11775,0.069,0.089
11776,0.069,0.089
11777,0.069,0.089
11778,0.069,0.088
11779,0.069,0.088
11780,0.069,0.088
11781,0.07,0.088
11782,0.07,0.088
11783,0.07,0.088
11784,0.07,0.088
11785,0.07,0.088
11786,0.069,0.088
11787,0.069,0.088
11788,0.069,0.088
11789,0.069,0.088
11790,0.069,0.088
11791,0.069,0.088
11792,0.069,0.088
11793,0.069,0.088
11794,0.068,0.088
11795,0.068,0.088
11796,0.068,0.088
11797,0.068,0.088
11798,0.069,0.088
11799,0.069,0.088
11800,0.069,0.088
11801,0.069,0.088
11802,0.069,0.088
11803,0.068,0.088
11804,0.068,0.088
11805,0.068,0.088
11806,0.068,0.088
11807,0.067,0.089
11808,0.067,0.089
11809,0.067,0.089
11810,0.067,0.088
11811,0.067,0.088
11812,0.067,0.089
11813,0.067,0.089
11814,0.068,0.088
11815,0.067,0.088
11816,0.067,0.088
11817,0.067,0.089
11818,0.067,0.089
11819,0.067,0.089
11820,0.066,0.089
11821,0.066,0.089
11822,0.066,0.089
11823,0.066,0.089
11824,0.066,0.089
11825,0.067,0.089
11826,0.067,0.089
11827,0.067,0.089
11828,0.066,0.09
11829,0.066,0.091
11830,0.066,0.091
11831,0.066,0.091
11832,0.065,0.091
11833,0.066,0.091
11834,0.066,0.091
11835,0.065,0.091
11836,0.065,0.091
11837,0.065,0.091
11838,0.065,0.091
11839,0.065,0.09
11840,0.065,0.09
11841,0.065,0.089
11842,0.065,0.09
11843,0.065,0.09
11844,0.066,0.09
11845,0.065,0.09
11846,0.065,0.09
11847,0.065,0.09
11848,0.066,0.089
11849,0.066,0.089
11850,0.066,0.089
11851,0.065,0.089
11852,0.065,0.089
11853,0.065,0.089
11854,0.065,0.089
11855,0.065,0.089
11856,0.065,0.089
11857,0.065,0.089
11858,0.065,0.089
11859,0.065,0.089
11860,0.065,0.088
11861,0.065,0.088
11862,0.065,0.088
11863,0.065,0.088
11864,0.065,0.088
11865,0.066,0.088
11866,0.066,0.088
11867,0.066,0.088
11868,0.066,0.089
11869,0.066,0.088
11870,0.066,0.087
11871,0.066,0.087
11872,0.066,0.087
11873,0.066,0.087
11874,0.066,0.087
11875,0.066,0.087
11876,0.066,0.087
11877,0.066,0.087
11878,0.067,0.087
11879,0.067,0.087
11880,0.067,0.087
11881,0.067,0.088
11882,0.067,0.088
11883,0.067,0.088
11884,0.067,0.088
11885,0.067,0.088
11886,0.067,0.088
11887,0.067,0.088
11888,0.067,0.088
11889,0.067,0.088
11890,0.067,0.088
11891,0.067,0.088
11892,0.067,0.088
11893,0.067,0.088
11894,0.067,0.088
11895,0.067,0.088
11896,0.067,0.088
11897,0.067,0.088
11898,0.067,0.087
11899,0.067,0.087
11900,0.068,0.087
11901,0.068,0.087
11902,0.068,0.086
11903,0.067,0.086
11904,0.067,0.086
11905,0.067,0.086
11906,0.067,0.085
11907,0.067,0.085
11908,0.067,0.085
11909,0.067,0.085
11910,0.067,0.085
11911,0.066,0.085
11912,0.067,0.085
11913,0.067,0.085
11914,0.067,0.085
11915,0.067,0.085
11916,0.067,0.085
11917,0.067,0.085
11918,0.067,0.085
11919,0.067,0.085
11920,0.067,0.085
11921,0.067,0.085
11922,0.067,0.085
11923,0.067,0.084
11924,0.067,0.084
11925,0.067,0.085
11926,0.067,0.084
11927,0.067,0.083
11928,0.067,0.083
11929,0.067,0.083
11930,0.067,0.083
11931,0.067,0.083
11932,0.067,0.083
11933,0.067,0.082
11934,0.067,0.082
11935,0.067,0.082
11936,0.067,0.082
11937,0.067,0.082
11938,0.067,0.082
11939,0.067,0.082
11940,0.067,0.083
11941,0.067,0.083
11942,0.067,0.083
11943,0.066,0.083
11944,0.066,0.083
11945,0.066,0.083
11946,0.066,0.083
11947,0.066,0.084
11948,0.066,0.084
11949,0.066,0.084
11950,0.066,0.084
11951,0.066,0.084
11952,0.066,0.085
11953,0.065,0.085
11954,0.065,0.085
11955,0.065,0.085
11956,0.065,0.085
11957,0.065,0.085
11958,0.065,0.085
11959,0.065,0.085
11960,0.065,0.085
11961,0.065,0.085
11962,0.066,0.085
11963,0.066,0.085
11964,0.066,0.085
11965,0.066,0.084
11966,0.066,0.084
11967,0.066,0.084
11968,0.066,0.084
11969,0.066,0.084
11970,0.066,0.084
11971,0.066,0.085
11972,0.066,0.085
11973,0.066,0.085
11974,0.067,0.085
11975,0.067,0.085
11976,0.067,0.085
11977,0.067,0.085
11978,0.067,0.084
11979,0.067,0.084
11980,0.067,0.084
11981,0.067,0.084
11982,0.067,0.084
11983,0.066,0.084
11984,0.066,0.084
11985,0.066,0.084
11986,0.066,0.084
11987,0.067,0.084
11988,0.067,0.084
11989,0.067,0.083
11990,0.067,0.083
11991,0.067,0.084
11992,0.067,0.084
11993,0.067,0.084
11994,0.067,0.084
11995,0.067,0.084
11996,0.067,0.084
11997,0.067,0.084
11998,0.067,0.084
11999,0.067,0.084
12000,0.067,0.084
12001,0.067,0.084
12002,0.067,0.084
12003,0.067,0.084
12004,0.066,0.084
12005,0.067,0.084
12006,0.067,0.083
12007,0.067,0.083
12008,0.067,0.083
12009,0.068,0.083
12010,0.068,0.083
12011,0.068,0.084
12012,0.068,0.084
12013,0.069,0.084
12014,0.069,0.083
12015,0.069,0.083
12016,0.069,0.084
12017,0.07,0.084
12018,0.07,0.084
12019,0.07,0.084
12020,0.07,0.084
12021,0.07,0.084
12022,0.069,0.084
12023,0.07,0.084
12024,0.07,0.084
12025,0.07,0.084
12026,0.07,0.084
12027,0.07,0.083
12028,0.07,0.083
12029,0.07,0.083
12030,0.07,0.083
12031,0.07,0.083
12032,0.07,0.083
12033,0.07,0.083
12034,0.069,0.083
12035,0.069,0.083
12036,0.069,0.083
12037,0.069,0.083
12038,0.069,0.083
12039,0.069,0.082
12040,0.069,0.082
12041,0.069,0.082
12042,0.069,0.081
12043,0.069,0.081
12044,0.069,0.081
12045,0.069,0.081
12046,0.069,0.081
12047,0.069,0.081
12048,0.069,0.081
12049,0.069,0.081
12050,0.069,0.082
12051,0.068,0.082
12052,0.068,0.082
12053,0.068,0.082
12054,0.069,0.082
12055,0.069,0.082
12056,0.069,0.082
12057,0.069,0.082
12058,0.069,0.082
12059,0.069,0.082
12060,0.069,0.082
12061,0.069,0.082
12062,0.069,0.083
12063,0.07,0.083
12064,0.07,0.083
12065,0.07,0.083
12066,0.07,0.084
12067,0.07,0.084
12068,0.07,0.084
12069,0.07,0.084
12070,0.07,0.084
12071,0.07,0.084
12072,0.07,0.084
12073,0.07,0.084
12074,0.07,0.084
12075,0.07,0.084
12076,0.07,0.084
12077,0.07,0.084
12078,0.07,0.083
12079,0.071,0.083
12080,0.071,0.083
12081,0.071,0.083
12082,0.071,0.083
12083,0.071,0.083
12084,0.07,0.083
12085,0.07,0.083
12086,0.07,0.083
12087,0.07,0.083
12088,0.07,0.083
12089,0.07,0.083
12090,0.07,0.083
12091,0.07,0.082
12092,0.07,0.082
12093,0.07,0.082
12094,0.07,0.082
12095,0.069,0.082
12096,0.07,0.082
12097,0.07,0.082
12098,0.07,0.082
12099,0.07,0.082
12100,0.07,0.082
12101,0.071,0.082
12102,0.071,0.081
12103,0.071,0.081
12104,0.071,0.081
12105,0.071,0.081
12106,0.071,0.081
12107,0.071,0.081
12108,0.071,0.081
12109,0.071,0.081
12110,0.071,0.081
12111,0.071,0.082
12112,0.071,0.082
12113,0.071,0.082
12114,0.071,0.082
12115,0.071,0.082
12116,0.071,0.082
12117,0.071,0.082
12118,0.071,0.082
12119,0.071,0.082
12120,0.071,0.081
12121,0.071,0.081
12122,0.071,0.082
12123,0.071,0.081
12124,0.071,0.081
12125,0.071,0.081
12126,0.071,0.08
12127,0.071,0.081
12128,0.071,0.081
12129,0.071,0.081
12130,0.07,0.081
12131,0.07,0.081
12132,0.07,0.081
12133,0.07,0.081
12134,0.069,0.081
12135,0.069,0.081
12136,0.07,0.081
12137,0.07,0.081
12138,0.07,0.082
12139,0.07,0.082
12140,0.07,0.082
12141,0.07,0.082
12142,0.07,0.082
12143,0.07,0.082
12144,0.07,0.082
12145,0.07,0.082
12146,0.07,0.082
12147,0.07,0.082
12148,0.07,0.082
12149,0.07,0.082
12150,0.069,0.082
12151,0.069,0.082
12152,0.069,0.082
12153,0.07,0.081
12154,0.07,0.081
12155,0.07,0.082
12156,0.07,0.082
12157,0.069,0.082
12158,0.069,0.082
12159,0.069,0.082
12160,0.069,0.082
12161,0.069,0.083
12162,0.069,0.083
12163,0.069,0.083
12164,0.069,0.083
12165,0.069,0.083
12166,0.069,0.083
12167,0.069,0.083
12168,0.069,0.082
12169,0.069,0.082
12170,0.069,0.081
12171,0.069,0.081
12172,0.069,0.081
12173,0.07,0.081
12174,0.07,0.081
12175,0.07,0.081
12176,0.07,0.081
12177,0.07,0.081
12178,0.07,0.081
12179,0.07,0.081
12180,0.069,0.081
12181,0.069,0.081
12182,0.069,0.081
12183,0.069,0.081
12184,0.069,0.081
12185,0.069,0.08
12186,0.069,0.08
12187,0.069,0.08
12188,0.069,0.08
12189,0.069,0.08
12190,0.069,0.08
12191,0.069,0.08
12192,0.069,0.08
12193,0.069,0.08
12194,0.069,0.08
12195,0.07,0.08
12196,0.07,0.08
12197,0.07,0.08
12198,0.071,0.08
12199,0.071,0.08
12200,0.071,0.08
12201,0.071,0.08
12202,0.071,0.081
12203,0.071,0.081
12204,0.071,0.081
12205,0.071,0.081
12206,0.071,0.081
12207,0.071,0.082
12208,0.071,0.082
12209,0.072,0.082
12210,0.072,0.082
12211,0.072,0.082
12212,0.072,0.082
12213,0.072,0.082
12214,0.072,0.083
12215,0.072,0.083
12216,0.072,0.083
12217,0.072,0.083
12218,0.072,0.083
12219,0.072,0.083
12220,0.072,0.083
12221,0.072,0.083
12222,0.072,0.083
12223,0.072,0.082
12224,0.072,0.082
12225,0.072,0.081
12226,0.072,0.081
12227,0.072,0.081
12228,0.073,0.081
12229,0.073,0.081
12230,0.073,0.08
12231,0.073,0.08
12232,0.073,0.08
12233,0.074,0.08
12234,0.074,0.08
12235,0.074,0.08
12236,0.074,0.079
12237,0.074,0.079
12238,0.074,0.08
12239,0.074,0.08
12240,0.074,0.08
12241,0.075,0.08
12242,0.075,0.08
12243,0.075,0.08
12244,0.075,0.08
12245,0.075,0.08
12246,0.075,0.08
12247,0.074,0.08
12248,0.074,0.081
12249,0.074,0.081
12250,0.074,0.081
12251,0.074,0.081
12252,0.074,0.081
12253,0.074,0.081
12254,0.074,0.081
12255,0.074,0.081
12256,0.074,0.081
12257,0.074,0.081
12258,0.074,0.081
12259,0.074,0.08
12260,0.074,0.08
12261,0.074,0.08
12262,0.074,0.079
12263,0.074,0.079
12264,0.074,0.08
12265,0.074,0.08
12266,0.074,0.08
12267,0.074,0.08
12268,0.075,0.08
12269,0.075,0.08
12270,0.075,0.08
12271,0.074,0.08
12272,0.074,0.08
12273,0.074,0.08
12274,0.075,0.08
12275,0.075,0.08
12276,0.075,0.08
12277,0.075,0.08
12278,0.075,0.079
12279,0.075,0.079
12280,0.075,0.079
12281,0.075,0.078
12282,0.075,0.078
12283,0.075,0.079
12284,0.075,0.079
12285,0.075,0.079
12286,0.075,0.079
12287,0.075,0.08
12288,0.075,0.08
12289,0.076,0.08
12290,0.076,0.08
12291,0.076,0.08
12292,0.076,0.08
12293,0.076,0.08
12294,0.076,0.08
12295,0.076,0.08
12296,0.076,0.08
12297,0.076,0.08
12298,0.076,0.08
12299,0.076,0.08
12300,0.076,0.079
12301,0.076,0.08
12302,0.075,0.08
12303,0.075,0.08
12304,0.075,0.08
12305,0.075,0.079
12306,0.074,0.079
12307,0.074,0.079
12308,0.073,0.079
12309,0.074,0.079
12310,0.074,0.079
12311,0.074,0.078
12312,0.075,0.078
12313,0.075,0.078
12314,0.075,0.078
12315,0.075,0.077
12316,0.075,0.077
12317,0.075,0.077
12318,0.074,0.077
12319,0.074,0.077
12320,0.074,0.077
12321,0.074,0.077
12322,0.074,0.076
12323,0.074,0.076
12324,0.074,0.076
12325,0.074,0.076
12326,0.074,0.076
12327,0.074,0.076
12328,0.074,0.076
12329,0.074,0.076
12330,0.073,0.076
12331,0.073,0.076
12332,0.073,0.076
12333,0.073,0.076
12334,0.073,0.076
12335,0.073,0.076
12336,0.073,0.076
12337,0.073,0.076
12338,0.073,0.075
12339,0.073,0.076
12340,0.073,0.076
12341,0.073,0.076
12342,0.072,0.076
12343,0.072,0.076
12344,0.072,0.076
12345,0.072,0.076
12346,0.072,0.076
12347,0.072,0.076
12348,0.072,0.076
12349,0.072,0.076
12350,0.072,0.076
12351,0.072,0.076
12352,0.072,0.076
12353,0.071,0.076
12354,0.072,0.076
12355,0.072,0.076
12356,0.072,0.076
12357,0.072,0.076
12358,0.072,0.076
12359,0.072,0.076
12360,0.072,0.076
12361,0.072,0.076
12362,0.072,0.076
12363,0.072,0.076
12364,0.072,0.076
12365,0.072,0.076
12366,0.072,0.076
12367,0.072,0.075
12368,0.073,0.075
12369,0.073,0.075
12370,0.073,0.074
12371,0.074,0.074
12372,0.074,0.074
12373,0.074,0.074
12374,0.074,0.075
12375,0.074,0.074
12376,0.074,0.074
12377,0.073,0.074
12378,0.073,0.074
12379,0.073,0.074
12380,0.073,0.074
12381,0.073,0.074
12382,0.073,0.075
12383,0.073,0.075
12384,0.073,0.075
12385,0.073,0.075
12386,0.073,0.074
12387,0.073,0.074
12388,0.073,0.074
12389,0.073,0.075
12390,0.073,0.075
12391,0.073,0.074
12392,0.073,0.074
12393,0.073,0.075
12394,0.073,0.075
12395,0.072,0.076
12396,0.072,0.076
12397,0.072,0.076
12398,0.072,0.076
12399,0.072,0.076
12400,0.072,0.076
12401,0.072,0.076
12402,0.072,0.076
12403,0.072,0.076
12404,0.072,0.076
12405,0.072,0.076
12406,0.072,0.076
12407,0.071,0.076
12408,0.072,0.076
12409,0.072,0.075
12410,0.072,0.075
12411,0.072,0.076
12412,0.072,0.075
12413,0.072,0.075
12414,0.072,0.075
12415,0.072,0.074
12416,0.072,0.074
12417,0.072,0.074
12418,0.072,0.074
12419,0.072,0.074
12420,0.072,0.074
12421,0.072,0.074
12422,0.072,0.074
12423,0.072,0.074
12424,0.072,0.074
12425,0.072,0.074
12426,0.072,0.074
12427,0.072,0.074
12428,0.071,0.074
12429,0.071,0.074
12430,0.071,0.074
12431,0.071,0.074
12432,0.071,0.074
12433,0.071,0.074
12434,0.071,0.074
12435,0.071,0.074
12436,0.071,0.074
12437,0.071,0.074
12438,0.071,0.075
12439,0.071,0.074
12440,0.071,0.075
12441,0.071,0.075
12442,0.071,0.075
12443,0.071,0.074
12444,0.071,0.073
12445,0.071,0.073
12446,0.071,0.073
12447,0.071,0.073
12448,0.071,0.073
12449,0.071,0.072
12450,0.071,0.072
12451,0.071,0.072
12452,0.071,0.072
12453,0.07,0.072
12454,0.071,0.072
12455,0.071,0.072
12456,0.071,0.073
12457,0.07,0.073
12458,0.07,0.073
12459,0.07,0.073
12460,0.07,0.073
12461,0.07,0.073
12462,0.07,0.073
12463,0.07,0.073
12464,0.069,0.073
12465,0.069,0.073
12466,0.069,0.073
12467,0.069,0.073
12468,0.069,0.073
12469,0.068,0.073
12470,0.068,0.073
12471,0.068,0.073
12472,0.069,0.073
12473,0.069,0.073
12474,0.069,0.073
12475,0.069,0.073
12476,0.069,0.074
12477,0.069,0.074
12478,0.069,0.074
12479,0.069,0.074
12480,0.069,0.074
12481,0.069,0.073
12482,0.069,0.073
12483,0.069,0.073
12484,0.068,0.073
12485,0.068,0.073
12486,0.068,0.073
12487,0.067,0.073
12488,0.067,0.073
12489,0.067,0.073
12490,0.066,0.073
12491,0.066,0.074
12492,0.066,0.073
12493,0.066,0.073
12494,0.066,0.073
12495,0.066,0.073
12496,0.066,0.073
12497,0.066,0.073
12498,0.065,0.073
12499,0.065,0.073
12500,0.065,0.073
12501,0.065,0.073
12502,0.065,0.073
12503,0.065,0.073
12504,0.065,0.072
12505,0.065,0.072
12506,0.065,0.072
12507,0.065,0.072
12508,0.065,0.073
12509,0.065,0.073
12510,0.065,0.073
12511,0.065,0.073
12512,0.066,0.073
12513,0.066,0.073
12514,0.065,0.073
12515,0.065,0.073
12516,0.065,0.073
12517,0.065,0.073
12518,0.065,0.072
12519,0.065,0.073
12520,0.065,0.073
12521,0.065,0.073
12522,0.065,0.073
12523,0.065,0.073
12524,0.065,0.073
12525,0.065,0.072
12526,0.065,0.073
12527,0.065,0.073
12528,0.065,0.073
12529,0.065,0.073
12530,0.065,0.073
12531,0.065,0.073
12532,0.065,0.073
12533,0.065,0.073
12534,0.066,0.073
12535,0.066,0.073
12536,0.066,0.073
12537,0.066,0.073
12538,0.066,0.073
12539,0.065,0.073
12540,0.065,0.073
12541,0.065,0.073
12542,0.065,0.074
12543,0.065,0.074
12544,0.064,0.074
12545,0.064,0.074
12546,0.064,0.075
12547,0.064,0.075
12548,0.064,0.075
12549,0.065,0.075
12550,0.065,0.075
12551,0.065,0.075
12552,0.065,0.075
12553,0.065,0.075
12554,0.064,0.075
12555,0.064,0.075
12556,0.064,0.075
12557,0.064,0.074
12558,0.064,0.074
12559,0.064,0.074
12560,0.064,0.074
12561,0.064,0.074
12562,0.064,0.074
12563,0.064,0.074
12564,0.064,0.074
12565,0.064,0.074
12566,0.063,0.074
